0,1,2,3
0.98339,0.015874,-0.063284,0
0.973061,0.01367,-0.062074,0
0.97429,0.010243,-0.071514,0
0.96888,0.012691,-0.058927,0
0.998147,0.013426,-0.063042,0
0.978963,0.011467,-0.065705,0
0.983636,0.012691,-0.065221,0
0.954615,0.017343,-0.051907,0
0.991998,0.018812,-0.054812,0
0.995442,0.016608,-0.052633,0
0.967404,0.012446,-0.055538,0
0.988063,0.016608,-0.057717,0
0.908131,0.019056,-0.05457,0
1.014871,0.018077,-0.059411,0
0.953877,0.015629,-0.055296,0
0.997901,0.013181,-0.064736,0
1.000853,0.017098,-0.065221,0
0.976996,0.009019,-0.062316,0
0.989539,0.009264,-0.064979,0
1.008723,0.018077,-0.0628,0
1.01315,0.013915,-0.062074,0
0.972323,0.012691,-0.060621,0
0.980193,0.012446,-0.058443,0
0.991753,0.009998,-0.063526,0
1.001344,0.015874,-0.052875,0
1.005525,0.016119,-0.064979,0
0.976504,0.016119,-0.056264,0
0.988555,0.010243,-0.066189,0
0.979701,0.017588,-0.063526,0
0.999869,0.014405,-0.065947,0
0.995688,0.01367,-0.063768,0
0.900998,0.018322,-0.058927,0
1.016347,0.01367,-0.06401,0
0.971093,0.017343,-0.05699,0
0.990523,0.016119,-0.060137,0
0.888947,0.01416,-0.057232,0
0.990769,0.015139,-0.05578,0
0.962485,0.015139,-0.060137,0
0.978963,0.011712,-0.062316,0
1.012166,0.013181,-0.053843,0
0.963469,0.015874,-0.059653,0
0.995688,0.014894,-0.061348,0
0.976012,0.012691,-0.049728,0
0.975274,0.011712,-0.062074,0
0.969125,0.012446,-0.067883,0
0.989539,0.015874,-0.057959,0
0.981423,0.014405,-0.057717,0
1.027169,0.015874,-0.04997,0
0.997655,0.01367,-0.052633,0
0.971585,0.013426,-0.064979,0
1.025693,0.016608,-0.05457,0
0.971339,0.011467,-0.0628,0
0.978717,0.009508,-0.059653,0
0.989785,0.00706,-0.071272,0
0.903704,0.012446,-0.050455,0
1.009707,0.017098,-0.058201,0
0.965928,0.012691,-0.06159,0
1.001099,0.010488,-0.059411,0
0.96765,0.016119,-0.06159,0
0.972323,0.016363,-0.062074,0
0.990769,0.012691,-0.061832,0
1.005034,0.013426,-0.05699,0
0.99372,0.017832,-0.066915,0
0.97675,0.016363,-0.063768,0
1.003066,0.009264,-0.057959,0
1.005034,0.00755,-0.063042,0
0.968142,0.014405,-0.061105,0
0.981177,0.016119,-0.059653,0
0.931988,0.019056,-0.04997,0
1.006263,0.009998,-0.066189,0
0.974782,0.007795,-0.0628,0
0.996917,0.014405,-0.054328,0
0.985358,0.012936,-0.061832,0
1.012166,0.019301,-0.051907,0
0.980931,0.005102,-0.062558,0
0.970109,0.020281,-0.058927,0
0.986834,0.015384,-0.055296,0
0.889685,0.01367,-0.057232,0
0.985112,0.016119,-0.061105,0
0.981669,0.016119,-0.05699,0
0.89116,0.019546,-0.055538,0
1.003312,0.018077,-0.053843,0
0.95978,0.012201,-0.058927,0
0.991507,0.014405,-0.057959,0
0.916985,0.015384,-0.063042,0
0.986588,0.010977,-0.058443,0
0.967404,0.016853,-0.057474,0
0.997409,0.016608,-0.063284,0
0.96519,0.017588,-0.056264,0
0.955352,0.016608,-0.060621,0
0.991998,0.018077,-0.063284,0
0.967896,0.011467,-0.060379,0
1.040204,0.009508,-0.06401,0
0.97675,0.011712,-0.064252,0
0.985112,0.020281,-0.059895,0
0.992982,0.011712,-0.054086,0
1.051517,0.013915,-0.055538,0
0.98462,0.01367,-0.066431,0
1.048566,0.012936,-0.062316,0
0.984866,0.011222,-0.064494,0
0.982898,0.011712,-0.064979,0
0.979947,0.020036,-0.063042,0
0.988063,0.011467,-0.060863,0
1.03012,0.014405,-0.060137,0
0.969617,0.010977,-0.064252,0
0.978225,0.016363,-0.060379,0
0.99249,0.013181,-0.067883,0
0.903458,0.013426,-0.048276,0
0.997655,0.01367,-0.058201,0
0.985358,0.011222,-0.066189,0
0.976012,0.015629,-0.064494,0
0.986342,0.021994,-0.053601,0
0.960271,0.013915,-0.059411,0
0.992982,0.013181,-0.059169,0
0.999869,0.012446,-0.060379,0
1.00405,0.010488,-0.058685,0
0.978963,0.012936,-0.061105,0
0.986834,0.012936,-0.059653,0
0.96765,0.011957,-0.054328,0
0.983636,0.012446,-0.057959,0
0.997163,0.01465,-0.060863,0
0.984866,0.013181,-0.053601,0
1.024955,0.009264,-0.071514,0
0.970109,0.017098,-0.058685,0
0.977734,0.020281,-0.058443,0
0.994212,0.013426,-0.063526,0
0.96888,0.008039,-0.059653,0
0.977242,0.012201,-0.066189,0
0.909115,0.015874,-0.056748,0
1.032334,0.016608,-0.062074,0
0.996917,0.018812,-0.05578,0
0.985358,0.017832,-0.059411,0
0.991507,0.012446,-0.063284,0
0.956828,0.018322,-0.054812,0
0.983882,0.009998,-0.063042,0
0.979947,0.013915,-0.058927,0
0.992244,0.009264,-0.064979,0
0.927315,0.015874,-0.059653,0
1.000115,0.012691,-0.058685,0
0.987325,0.013181,-0.06401,0
0.870993,0.018567,-0.05457,0
0.999377,0.016608,-0.058927,0
0.962731,0.014405,-0.061105,0
0.994212,0.016608,-0.062074,0
1.020036,0.018812,-0.065705,0
0.977488,0.013426,-0.062558,0
0.964698,0.015629,-0.057717,0
1.002574,0.01465,-0.054328,0
0.980685,0.012446,-0.060379,0
0.961009,0.018812,-0.063768,0
0.988309,0.01416,-0.061348,0
0.989785,0.017588,-0.060621,0
1.044139,0.016363,-0.070546,0
0.98585,0.013915,-0.066673,0
0.995934,0.017832,-0.059895,0
0.985112,0.01465,-0.059895,0
0.93125,0.016853,-0.056022,0
1.011182,0.015874,-0.060379,0
0.936661,0.016119,-0.069336,0
0.943793,0.018812,-0.051423,0
1.009953,0.01416,-0.056264,0
0.969617,0.017098,-0.061832,0
0.99372,0.015629,-0.058685,0
0.98708,0.009264,-0.06401,0
0.977734,0.015384,-0.058201,0
0.949696,0.017832,-0.055054,0
0.990277,0.011957,-0.058443,0
0.964698,0.012936,-0.064494,0
0.980193,0.02077,-0.057474,0
0.991015,0.015629,-0.058443,0
0.993966,0.013915,-0.064979,0
1.040204,0.014894,-0.058443,0
0.970109,0.011467,-0.055054,0
0.978963,0.017098,-0.061832,0
0.997901,0.009264,-0.05699,0
0.895833,0.01367,-0.049486,0
1.008723,0.01465,-0.056748,0
0.96519,0.015139,-0.054086,0
0.976012,0.013915,-0.061832,0
0.99249,0.012201,-0.055054,0
0.962977,0.015629,-0.064979,0
1.01192,0.011467,-0.067399,0
0.984866,0.012446,-0.05578,0
0.998147,0.010488,-0.064494,0
0.979947,0.013915,-0.056506,0
0.988555,0.012936,-0.064979,0
1.009215,0.015874,-0.065463,0
0.975028,0.012691,-0.063768,0
0.967158,0.012936,-0.05457,0
1.016347,0.019301,-0.062316,0
1.044139,0.017588,-0.067641,0
0.972815,0.010488,-0.06159,0
0.985604,0.016853,-0.056022,0
0.998147,0.009019,-0.065221,0
1.021512,0.012936,-0.057959,0
0.977242,0.00706,-0.058685,0
0.983882,0.014894,-0.055538,0
0.983636,0.015139,-0.061105,0
0.95732,0.012691,-0.062558,0
0.977734,0.018812,-0.059411,0
0.995688,0.01416,-0.053117,0
0.883782,0.020281,-0.059169,0
1.007739,0.017588,-0.055296,0
0.97675,0.01416,-0.06159,0
0.984866,0.012691,-0.052875,0
1.009461,0.015139,-0.062316,0
0.97429,0.01416,-0.060379,0
0.957812,0.010243,-0.06159,0
1.007247,0.017098,-0.062558,0
0.982652,0.01367,-0.067883,0
0.963469,0.011467,-0.0628,0
0.987817,0.016608,-0.04997,0
1.006263,0.019056,-0.064979,0
0.97429,0.012201,-0.057232,0
0.965436,0.014405,-0.067883,0
1.000853,0.01416,-0.06159,0
0.989047,0.016363,-0.056748,0
1.018069,0.009264,-0.062316,0
0.990277,0.011957,-0.066189,0
1.001344,0.013181,-0.059653,0
1.043893,0.008529,-0.065463,0
0.976996,0.009264,-0.071514,0
0.987571,0.015629,-0.056022,0
0.988309,0.008039,-0.067157,0
0.987325,0.018567,-0.06159,0
1.008231,0.013181,-0.052149,0
0.969617,0.016119,-0.053117,0
0.983636,0.017588,-0.060621,0
0.975274,0.014894,-0.058685,0
0.984374,0.01416,-0.055296,0
0.98708,0.015629,-0.060137,0
0.936906,0.010488,-0.060621,0
1.007985,0.015629,-0.057474,0
0.95978,0.015629,-0.060137,0
0.991998,0.010977,-0.05457,0
1.015117,0.011222,-0.063526,0
0.973552,0.013181,-0.065705,0
0.978963,0.017343,-0.057717,0
1.055699,0.01465,-0.063526,0
0.968142,0.012936,-0.053117,0
0.969617,0.012691,-0.052391,0
0.982407,0.018812,-0.065221,0
0.989293,0.016608,-0.055538,0
0.933955,0.021015,-0.05457,0
0.980685,0.015629,-0.06159,0
0.986588,0.017343,-0.063042,0
0.985112,0.011222,-0.066915,0
1.028399,0.015139,-0.058927,0
0.991998,0.01465,-0.05699,0
0.989047,0.01416,-0.0628,0
0.984128,0.013181,-0.058685,0
0.993474,0.012691,-0.060137,0
0.96519,0.017098,-0.057474,0
0.995934,0.013181,-0.058927,0
0.990277,0.016608,-0.057474,0
0.993966,0.011957,-0.064252,0
0.964698,0.018567,-0.066189,0
1.007739,0.013915,-0.059169,0
0.982898,0.016363,-0.057474,0
0.979455,0.01367,-0.062074,0
0.974044,0.02077,-0.052875,0
0.991507,0.009264,-0.069094,0
1.046107,0.013181,-0.060863,0
0.982407,0.007795,-0.06982,0
0.986096,0.021994,-0.06159,0
0.995196,0.012446,-0.066431,0
0.932479,0.016119,-0.057232,0
1.02348,0.018567,-0.052875,0
0.98585,0.015384,-0.060379,0
0.902474,0.020281,-0.057959,0
0.992982,0.012446,-0.055538,0
0.962239,0.015139,-0.05699,0
0.993474,0.01465,-0.059895,0
1.009707,0.012936,-0.058927,0
0.978717,0.011712,-0.057959,0
0.964207,0.01416,-0.05699,0
0.990769,0.013181,-0.062074,0
0.978225,0.012936,-0.057717,0
0.992982,0.016853,-0.061832,0
0.990769,0.014894,-0.052149,0
0.976258,0.011712,-0.058927,0
1.025447,0.013426,-0.063284,0
0.965928,0.011222,-0.05578,0
0.979701,0.017098,-0.058685,0
0.984128,0.016119,-0.060379,0
1.036269,0.017832,-0.061832,0
0.98708,0.011712,-0.064736,0
0.980439,0.018567,-0.060621,0
1.004788,0.017343,-0.060137,0
0.97798,0.010488,-0.06401,0
0.969371,0.013915,-0.05457,0
0.993966,0.015139,-0.062074,0
0.940104,0.012201,-0.062558,0
0.996426,0.018567,-0.052875,0
0.962977,0.017832,-0.061348,0
0.992244,0.013426,-0.055296,0
0.969125,0.015139,-0.059653,0
0.991998,0.009998,-0.069094,0
0.995688,0.007795,-0.059653,0
0.975274,0.016853,-0.057717,0
0.996671,0.01465,-0.060379,0
0.961747,0.015874,-0.059653,0
1.00159,0.013181,-0.066431,0
0.972323,0.016119,-0.061105,0
1.012658,0.017588,-0.064736,0
0.96765,0.01465,-0.06401,0
0.979455,0.014894,-0.052875,0
0.981177,0.011222,-0.053843,0
0.97798,0.013181,-0.066915,0
0.988801,0.014894,-0.057474,0
1.001099,0.008039,-0.0628,0
0.89239,0.019301,-0.053843,0
0.998639,0.018077,-0.053601,0
0.978471,0.007305,-0.060379,0
0.978471,0.013181,-0.061832,0
0.878617,0.019791,-0.052633,0
1.006017,0.015874,-0.053843,0
0.955598,0.015629,-0.061832,0
0.978717,0.010488,-0.064736,0
1.003066,0.017588,-0.053117,0
0.968142,0.016119,-0.058443,0
0.986342,0.017832,-0.052149,0
0.96888,0.014405,-0.065221,0
0.97675,0.010243,-0.063042,0
0.955106,0.013181,-0.06861,0
0.999623,0.009264,-0.052875,0
0.970601,0.017832,-0.063284,0
0.989539,0.006571,-0.070546,0
0.983882,0.01367,-0.064494,0
1.010444,0.009508,-0.063042,0
1.03799,0.012201,-0.057717,0
0.973552,0.015384,-0.065705,0
0.981177,0.016363,-0.059895,0
0.990523,0.012691,-0.064736,0
0.940104,0.017832,-0.051907,0
1.020036,0.012691,-0.063526,0
0.969863,0.011467,-0.063284,0
0.985112,0.01416,-0.06401,0
0.954861,0.01416,-0.059411,0
0.974782,0.011467,-0.061832,0
0.996917,0.01465,-0.061348,0
1.007739,0.015874,-0.066915,0
0.989293,0.017098,-0.060863,0
0.966174,0.019546,-0.060863,0
0.993228,0.009508,-0.061832,0
0.98339,0.016853,-0.059653,0
1.003558,0.015874,-0.057474,0
0.969617,0.009508,-0.057474,0
0.938628,0.020036,-0.053843,0
1.018807,0.009264,-0.067641,0
0.975028,0.006571,-0.06159,0
0.982161,0.016119,-0.060137,0
0.999377,0.014405,-0.064494,0
0.896325,0.02077,-0.051665,0
0.978963,0.016119,-0.060379,0
0.979455,0.015629,-0.0628,0
0.981915,0.013915,-0.060137,0
0.960271,0.010733,-0.061105,0
1.002082,0.016853,-0.061105,0
1.000115,0.010243,-0.059895,0
1.002082,0.012446,-0.059411,0
0.972569,0.011467,-0.060863,0
0.971339,0.015629,-0.058443,0
0.988555,0.013426,-0.067157,0
0.966666,0.017588,-0.059169,0
1.039958,0.011467,-0.065705,0
0.964207,0.012446,-0.057232,0
0.988555,0.018567,-0.055538,0
0.990277,0.011467,-0.063526,0
0.974782,0.014405,-0.061348,0
0.975274,0.016119,-0.05578,0
0.989293,0.013181,-0.066673,0
0.933463,0.023708,-0.051181,0
1.000607,0.015874,-0.053359,0
0.986342,0.012691,-0.066915,0
0.98585,0.012201,-0.059895,0
0.921904,0.018812,-0.061348,0
1.004788,0.015384,-0.06401,0
1.01069,0.011467,-0.066431,0
0.914033,0.016608,-0.051907,0
0.961747,0.016853,-0.067399,0
0.967158,0.01367,-0.054812,0
0.995196,0.011957,-0.058927,0
1.005771,0.01367,-0.063526,0
0.980685,0.012936,-0.064736,0
0.960025,0.014894,-0.063284,0
0.99495,0.012446,-0.056506,0
0.969617,0.012446,-0.060863,0
0.982898,0.021015,-0.057232,0
0.983144,0.011222,-0.061832,0
0.998393,0.00706,-0.061832,0
0.977488,0.007305,-0.06401,0
0.971093,0.01416,-0.060621,0
0.989293,0.011467,-0.063042,0
0.987325,0.013915,-0.060379,0
1.041434,0.010243,-0.05699,0
0.976012,0.010977,-0.059895,0
0.984374,0.020281,-0.062316,0
1.002082,0.017832,-0.057717,0
0.974044,0.011222,-0.060621,0
0.975028,0.020036,-0.055054,0
0.995934,0.009508,-0.060863,0
0.884028,0.013915,-0.059895,0
1.002574,0.012691,-0.061348,0
0.963961,0.013426,-0.061348,0
0.991753,0.011712,-0.0628,0
0.994458,0.013181,-0.060137,0
0.966912,0.022729,-0.061105,0
0.964698,0.016363,-0.054328,0
0.897063,0.01367,-0.057474,0
0.979209,0.01416,-0.059653,0
0.973061,0.01416,-0.06401,0
1.001099,0.009508,-0.063768,0
0.983636,0.01465,-0.062074,0
1.003558,0.011222,-0.069336,0
0.972815,0.007305,-0.058685,0
0.98708,0.013915,-0.056264,0
0.980685,0.012936,-0.061105,0
0.972323,0.01465,-0.064494,0
0.990769,0.015874,-0.063284,0
0.995688,0.013915,-0.058685,0
0.91059,0.017588,-0.057232,0
1.007001,0.01465,-0.0628,0
0.97798,0.017343,-0.053359,0
0.985358,0.015874,-0.057474,0
1.009953,0.012936,-0.055296,0
0.979209,0.013181,-0.060863,0
0.956336,0.013426,-0.06159,0
0.97429,0.010977,-0.063042,0
1.002082,0.014405,-0.056748,0
0.969863,0.011712,-0.05699,0
0.986588,0.008774,-0.061105,0
0.967158,0.01465,-0.066431,0
1.029382,0.01465,-0.064494,0
0.964698,0.011957,-0.059895,0
0.978471,0.015874,-0.050939,0
0.98708,0.012446,-0.059653,0
1.035285,0.009508,-0.060863,0
0.989539,0.014894,-0.062074,0
0.969125,0.017588,-0.062558,0
0.944777,0.017343,-0.05578,0
0.974782,0.013181,-0.061832,0
0.984374,0.008774,-0.065947,0
0.988801,0.012446,-0.057959,0
1.02102,0.020281,-0.06159,0
1.002082,0.015874,-0.063526,0
0.973798,0.011712,-0.05699,0
0.989539,0.012446,-0.059411,0
0.965436,0.017343,-0.054086,0
0.969125,0.015629,-0.064252,0
0.999377,0.011467,-0.059653,0
0.995442,0.016363,-0.058685,0
0.980193,0.012201,-0.062074,0
0.961009,0.017832,-0.060379,0
0.999131,0.011712,-0.063042,0
0.975028,0.008529,-0.055054,0
1.038974,0.012446,-0.065947,0
0.96765,0.011957,-0.057959,0
0.984866,0.012201,-0.062074,0
1.007739,0.015384,-0.060621,0
0.959042,0.016363,-0.060863,0
0.991261,0.017832,-0.063284,0
0.971831,0.015874,-0.06159,0
1.019299,0.012691,-0.064736,0
0.970601,0.009019,-0.069094,0
0.984374,0.017832,-0.059169,0
0.992244,0.012446,-0.059169,0
1.041926,0.017832,-0.062316,0
0.99249,0.011222,-0.061105,0
0.989047,0.010977,-0.0628,0
0.88452,0.018812,-0.054328,0
1.003804,0.016608,-0.065947,0
0.963961,0.016853,-0.059653,0
0.99495,0.016363,-0.062558,0
0.971585,0.012446,-0.059653,0
0.997655,0.016608,-0.056748,0
0.966912,0.015874,-0.058685,0
1.005771,0.013915,-0.055054,0
0.962239,0.015139,-0.058685,0
0.971339,0.019056,-0.056506,0
0.993966,0.010243,-0.063526,0
1.014134,0.006571,-0.063284,0
0.974536,0.018077,-0.058201,0
0.95609,0.016853,-0.058927,0
0.998147,0.013426,-0.06159,0
0.962977,0.014894,-0.056748,0
0.97675,0.012446,-0.059895,0
0.979455,0.01367,-0.063042,0
1.043647,0.017832,-0.060621,0
0.96765,0.015874,-0.056506,0
0.970355,0.009508,-0.057474,0
0.983144,0.011957,-0.05457,0
0.982652,0.010488,-0.067157,0
0.956828,0.017343,-0.053601,0
1.002574,0.015874,-0.056264,0
0.989539,0.011712,-0.064252,0
0.990277,0.014405,-0.063768,0
0.941334,0.019546,-0.053601,0
0.981423,0.014405,-0.05578,0
0.982652,0.008284,-0.061348,0
0.977242,0.011712,-0.057474,0
0.996671,0.018567,-0.061348,0
0.960763,0.01416,-0.059653,0
1.006017,0.013915,-0.063768,0
0.88452,0.018567,-0.055296,0
0.999377,0.01416,-0.058443,0
0.964452,0.012201,-0.060863,0
0.992244,0.018567,-0.057717,0
0.992982,0.018077,-0.051907,0
0.961255,0.014894,-0.058443,0
0.981423,0.016119,-0.057959,0
0.987325,0.015384,-0.059169,0
0.953877,0.019056,-0.056264,0
0.991261,0.011467,-0.0628,0
0.979701,0.019791,-0.059653,0
0.995196,0.009753,-0.062074,0
0.955598,0.013181,-0.066431,0
0.996426,0.010977,-0.062316,0
1.009953,0.017343,-0.0628,0
0.888209,0.013915,-0.059895,0
0.977734,0.005102,-0.06159,0
0.962977,0.016119,-0.066673,0
1.00282,0.010977,-0.063042,0
0.976504,0.017343,-0.056264,0
1.031842,0.011957,-0.064979,0
0.970601,0.010243,-0.060137,0
0.991753,0.015384,-0.052875,0
0.979209,0.018322,-0.061832,0
0.982898,0.015629,-0.062074,0
0.996671,0.010243,-0.055538,0
0.998885,0.009753,-0.060621,0
1.031842,0.018567,-0.06401,0
0.984866,0.010488,-0.062558,0
0.985112,0.012446,-0.057717,0
0.98585,0.014894,-0.052633,0
0.907147,0.019791,-0.058927,0
1.00159,0.015874,-0.056264,0
0.970601,0.013426,-0.059895,0
0.976012,0.01367,-0.056264,0
1.006263,0.018077,-0.057474,0
0.970847,0.015629,-0.058927,0
0.986096,0.018567,-0.053843,0
1.00405,0.012201,-0.063526,0
0.968142,0.01416,-0.065947,0
0.969371,0.011957,-0.06159,0
0.997409,0.013915,-0.059169,0
0.970109,0.018812,-0.064979,0
1.053977,0.015139,-0.070546,0
0.989785,0.012691,-0.060863,0
0.894112,0.011712,-0.059895,0
0.97798,0.016363,-0.057474,0
0.96642,0.021994,-0.049244,0
0.998147,0.01367,-0.059653,0
0.969371,0.015139,-0.058685,0
1.033563,0.012446,-0.070546,0
0.973552,0.006571,-0.059895,0
0.97675,0.015384,-0.05699,0
0.983636,0.012201,-0.064252,0
0.987325,0.019301,-0.063042,0
0.989293,0.013915,-0.058201,0
0.986342,0.016363,-0.055296,0
0.889193,0.017098,-0.056506,0
1.006017,0.015629,-0.058685,0
0.974536,0.016363,-0.061105,0
0.982407,0.016363,-0.062316,0
0.933217,0.022239,-0.052149,0
1.008231,0.014894,-0.057232,0
0.979701,0.010733,-0.062558,0
1.008477,0.013915,-0.053359,0
0.968388,0.00706,-0.060379,0
0.980685,0.014894,-0.058685,0
0.991261,0.010733,-0.064736,0
1.018561,0.012691,-0.061348,0
0.974536,0.014405,-0.066189,0
0.982407,0.019546,-0.057959,0
0.987571,0.013181,-0.058443,0
0.97552,0.02175,-0.053843,0
1.00528,0.01416,-0.068852,0
0.908377,0.02126,-0.044887,0
1.034793,0.013915,-0.061105,0
1.007247,0.01465,-0.054812,0
0.964698,0.010488,-0.063284,0
0.988309,0.014405,-0.059169,0
1.000853,0.015629,-0.056506,0
0.980685,0.015384,-0.053117,0
0.966174,0.011467,-0.05699,0
1.005771,0.01367,-0.061832,0
0.97552,0.016608,-0.066189,0
0.995688,0.01416,-0.062074,0
0.991507,0.015384,-0.062074,0
1.015609,0.017343,-0.058927,0
0.977488,0.011712,-0.0628,0
0.970355,0.011712,-0.063042,0
0.998639,0.016119,-0.05699,0
0.964698,0.015139,-0.060621,0
1.038482,0.012201,-0.065463,0
0.974536,0.00706,-0.062558,0
0.979947,0.015874,-0.059169,0
1.00405,0.015874,-0.068367,0
0.971093,0.013426,-0.062316,0
0.989047,0.016608,-0.061105,0
0.989047,0.016853,-0.064252,0
0.939366,0.019546,-0.054812,0
0.994704,0.016608,-0.054328,0
0.968142,0.018812,-0.049244,0
0.98708,0.009998,-0.061832,0
1.002082,0.015629,-0.058201,0
0.990031,0.010733,-0.061105,0
0.969371,0.011467,-0.059411,0
0.909606,0.019546,-0.056506,0
1.001344,0.013915,-0.059169,0
0.954615,0.015874,-0.055054,0
0.993474,0.013915,-0.058927,0
1.000361,0.016119,-0.059653,0
0.995934,0.009753,-0.062074,0
0.977734,0.01367,-0.06159,0
0.981669,0.016853,-0.056506,0
1.013642,0.007305,-0.06982,0
0.975028,0.012446,-0.054812,0
0.997655,0.009019,-0.059169,0
0.987817,0.010488,-0.06159,0
1.02348,0.015384,-0.061105,0
0.988309,0.011222,-0.060863,0
0.98708,0.016119,-0.058927,0
0.98708,0.01416,-0.063042,0
1.027907,0.019056,-0.059169,0
0.986342,0.022974,-0.060137,0
0.976012,0.019546,-0.053359,0
0.965682,0.013426,-0.056748,0
1.016593,0.016363,-0.057717,0
0.960025,0.015629,-0.059411,0
0.995442,0.009998,-0.064494,0
0.973307,0.015384,-0.055296,0
1.000361,0.015384,-0.059169,0
0.961255,0.008529,-0.060137,0
1.00159,0.013181,-0.061105,0
1.004788,0.019546,-0.056264,0
0.978717,0.013915,-0.059169,0
1.022496,0.017588,-0.063042,0
0.887717,0.017832,-0.052875,0
0.971339,0.008774,-0.063284,0
0.965682,0.015629,-0.058443,0
0.996917,0.012691,-0.057474,0
0.961255,0.016119,-0.06159,0
1.024955,0.009508,-0.064252,0
0.975766,0.009753,-0.063284,0
0.98462,0.01367,-0.0628,0
0.992982,0.009998,-0.058927,0
0.988801,0.016853,-0.054086,0
0.989785,0.014405,-0.056748,0
0.985112,0.013181,-0.060621,0
0.964452,0.019056,-0.055296,0
1.01069,0.020525,-0.061832,0
0.978225,0.015874,-0.053359,0
0.994212,0.015874,-0.056264,0
0.886241,0.012691,-0.05578,0
1.007247,0.01416,-0.058927,0
0.971093,0.01367,-0.065463,0
0.96888,0.012936,-0.04997,0
1.007247,0.014405,-0.057959,0
0.962977,0.01465,-0.054328,0
0.997163,0.011467,-0.062316,0
0.980439,0.016608,-0.059895,0
0.985358,0.011222,-0.059169,0
0.975028,0.015629,-0.052633,0
0.986342,0.016363,-0.057959,0
0.967404,0.019301,-0.054086,0
1.037253,0.015139,-0.057232,0
0.986834,0.010977,-0.058443,0
0.978471,0.015139,-0.064979,0
0.982407,0.016119,-0.057959,0
0.991507,0.010488,-0.060621,0
0.975766,0.01367,-0.057474,0
0.988309,0.010977,-0.063768,0
0.968388,0.013915,-0.054328,0
0.998885,0.016119,-0.063526,0
0.95855,0.015139,-0.058927,0
0.99495,0.017098,-0.057959,0
0.95855,0.015874,-0.063768,0
0.976258,0.015384,-0.053117,0
0.984374,0.013915,-0.059895,0
0.981669,0.015384,-0.055296,0
0.96642,0.012201,-0.057717,0
0.957074,0.015384,-0.055054,0
0.995442,0.011222,-0.066189,0
0.968142,0.011467,-0.061348,0
0.97675,0.012691,-0.060621,0
0.959042,0.01465,-0.057717,0
1.04168,0.011712,-0.06159,0
0.969371,0.010977,-0.058927,0
0.967404,0.015384,-0.0628,0
0.982407,0.016853,-0.057717,0
0.986096,0.010243,-0.06159,0
1.032826,0.011467,-0.059411,0
0.980931,0.011957,-0.057959,0
0.984128,0.015139,-0.05699,0
0.996671,0.013181,-0.060379,0
0.974536,0.017098,-0.05457,0
0.979209,0.012446,-0.057232,0
0.983882,0.013426,-0.070304,0
0.974782,0.014894,-0.052149,0
0.981423,0.017343,-0.060379,0
0.978963,0.020525,-0.057474,0
0.996917,0.011467,-0.060379,0
0.881814,0.019056,-0.047792,0
0.999623,0.015139,-0.056022,0
0.966666,0.01367,-0.058685,0
0.986342,0.014894,-0.058443,0
0.964207,0.018812,-0.058443,0
0.977734,0.015384,-0.058927,0
1.002328,0.017832,-0.055538,0
0.990523,0.013426,-0.056748,0
0.968634,0.014405,-0.063284,0
0.978225,0.010733,-0.057474,0
0.98462,0.012446,-0.060379,0
0.976996,0.014405,-0.070062,0
1.033072,0.014405,-0.065947,0
0.973798,0.008774,-0.058443,0
0.933463,0.022239,-0.054328,0
1.045123,0.012691,-0.063768,0
1.010198,0.017343,-0.065947,0
0.974044,0.016119,-0.052875,0
0.984128,0.017343,-0.057717,0
0.892636,0.018322,-0.052633,0
1.001099,0.016608,-0.058685,0
0.973061,0.012691,-0.059169,0
0.991753,0.016363,-0.064252,0
1.020774,0.009508,-0.060379,0
0.991015,0.009998,-0.058685,0
0.996917,0.006815,-0.062074,0
0.917969,0.012201,-0.059169,0
1.012904,0.01465,-0.058685,0
0.968142,0.01465,-0.061832,0
0.989047,0.01465,-0.060379,0
1.01979,0.011712,-0.060621,0
0.982898,0.012936,-0.059653,0
0.962485,0.01367,-0.056022,0
0.98462,0.015629,-0.064252,0
0.971093,0.006815,-0.069094,0
0.973061,0.016363,-0.059411,0
0.989047,0.012201,-0.063768,0
0.984128,0.012691,-0.062316,0
1.057174,0.012201,-0.061348,0
0.971585,0.020281,-0.056748,0
0.980931,0.016853,-0.05457,0
0.990769,0.01367,-0.058201,0
1.037007,0.014405,-0.057959,0
0.981423,0.015139,-0.057474,0
0.980439,0.014405,-0.054086,0
1.036023,0.007305,-0.069094,0
0.966174,0.010243,-0.054812,0
0.986588,0.014894,-0.060137,0
0.986834,0.009019,-0.061348,0
1.044631,0.01416,-0.062558,0
0.987325,0.014894,-0.058443,0
0.980439,0.02175,-0.05699,0
0.99249,0.012446,-0.057232,0
0.900015,0.013181,-0.059411,0
0.995442,0.011467,-0.060863,0
0.987571,0.017098,-0.056264,0
0.919936,0.020281,-0.056748,0
1.019053,0.016853,-0.063042,0
0.961747,0.011467,-0.067399,0
0.99249,0.01367,-0.063526,0
1.00159,0.014894,-0.05699,0
0.966174,0.009508,-0.064736,0
0.971093,0.015384,-0.056264,0
0.993966,0.017098,-0.056264,0
0.953385,0.015629,-0.053359,0
0.971831,0.02175,-0.05699,0
0.990523,0.013426,-0.059895,0
1.011674,0.015139,-0.060137,0
0.969863,0.011222,-0.054812,0
0.968142,0.013915,-0.056022,0
0.989785,0.011957,-0.069094,0
0.967404,0.013426,-0.062316,0
1.003558,0.006326,-0.062558,0
